id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
40027489,Morden apartment close to Cabot Circus,85721135,Michael,,Ashley,51.46135,-2.5876,Entire home/apt,314,3,7,2019-12-17,0.35,2,352
40056112,Cosy room in a spacious modern apartment,85721135,Michael,,Ashley,51.46008,-2.58677,Private room,80,4,1,2021-06-27,1,2,164
40063334,Cosy Family Haven in friendly neighbourhood,6485066,Sabrina,,Easton,51.46793,-2.5539,Entire home/apt,84,3,6,2021-06-06,0.32,1,24
40089334,"Stunning Studio Flat in Westbury-on-Trym, BS9",152325136,Clare,,Westbury-on-Trym & Henleaze,51.486,-2.61679,Entire home/apt,50,5,18,2021-07-14,0.91,1,133
40100514,ART POD dedicated to Nick Walker artist - NICK,90733634,Paul,,Ashley,51.46311,-2.58378,Entire home/apt,140,2,14,2021-07-12,4.24,3,347
40124949,Cosy home near to Bristol Airport and City Centre,309657528,Roger,,Bishopsworth,51.42254,-2.62536,Entire home/apt,65,1,22,2021-01-01,1.31,1,160
40129335,THE STEEL HOUSE - A Hidden Gem in Central Bristol,37348515,Jane,,Ashley,51.46773,-2.57344,Entire home/apt,123,2,47,2021-07-04,2.39,1,239
40168473,Unique oasis in the heart of the city Free Parking,101365220,Sharon,,Hotwells & Harbourside,51.45356,-2.60396,Entire home/apt,80,7,12,2021-07-03,0.70,1,162
40220521,The Polygon-Garden Flat,65192629,Hopewell,,Clifton,51.451,-2.62185,Entire home/apt,88,1,5,2021-06-06,3.19,122,18
40232950,MICHELANGELO  “...questing for perfection...”,310726259,Michele Graziano,,Stockwood,51.4286,-2.55718,Private room,45,1,15,2020-07-16,0.81,2,352
40303184,Luckwell Too - Two Bed Apartment by Cliftonvalley,16630323,Matt,,Bedminster,51.43651,-2.61013,Entire home/apt,117,2,13,2021-07-11,6.96,8,63
40363536,Gorgeous garden cabin,4512624,Merlin,,St George Central,51.46646,-2.52478,Entire home/apt,45,2,40,2020-08-22,3.49,1,136
40369082,The annexe,91623818,Becky,,Henbury & Brentry,51.51397,-2.617,Entire home/apt,50,1,41,2021-01-05,12.81,1,146
40377710,Ensuite room in a shared house 15min to the center,145985205,Carlos,,Avonmouth & Lawrence Weston,51.48718,-2.67942,Private room,25,1,14,2021-07-04,1.57,1,319
40390796,Townhouse in Clifton Village - R&R Guesthouse #3,403430235,James,,Clifton,51.45393,-2.62481,Entire home/apt,390,2,25,2021-07-04,1.33,14,333
40468365,Cosy One Bedroom Flat,34763945,Mary,,Bishopsworth,51.41755,-2.61675,Entire home/apt,66,2,10,2021-05-29,0.86,2,113
40519320,MyCityHaven - South Parade Mansions with parking,51686051,Michael,,Clifton Down,51.46231,-2.60953,Entire home/apt,162,2,8,2020-09-07,0.78,11,49
40520829,Cosy guest room in warm friendly house.,173525772,Angela,,Avonmouth & Lawrence Weston,51.49537,-2.69223,Private room,33,1,45,2021-07-09,2.51,1,332
40521527,Savoy Place - No.2,125651447,Your Apartment,,Brislington West,51.44505,-2.556,Entire home/apt,207,2,2,2020-09-20,0.12,75,288
40523863,Savoy Place - No.3,125651447,Your Apartment,,Brislington West,51.44413,-2.55483,Entire home/apt,207,2,3,2019-12-28,0.16,75,288
40537371,Bright Apartment. Fantastic location. Free Parking,62076962,Maria,,Southmead,51.50256,-2.60451,Entire home/apt,70,2,25,2020-03-07,1.38,1,51
40558723,Quaint calm stylish oasis (with resident cat),18080188,Clare,,Ashley,51.46802,-2.58487,Private room,30,2,15,2020-09-16,0.78,1,70
40577661,Cozy one bedroom apartment in Bristol city centre,65192629,Hopewell,,Ashley,51.45951,-2.58456,Entire home/apt,75,1,3,2020-03-07,0.16,122,0
40631731,Bright one bed flat close to BRI & University,315009089,Simon,,Clifton Down,51.45909,-2.61021,Entire home/apt,78,1,18,2021-06-27,1.69,1,24
40674073,Double Room in good location,109375960,Caro,,Windmill Hill,51.43775,-2.5824,Private room,43,1,24,2021-07-11,1.46,1,77
40697222,Your Apartment The Portland,125651447,Your Apartment,,Central,51.45672,-2.60777,Entire home/apt,122,1,20,2021-06-10,1.06,75,327
40714905,The Best Luxury Harbourside Apartment in Bristol,238454956,James,,Hotwells & Harbourside,51.45121,-2.60541,Entire home/apt,127,3,18,2021-06-06,0.95,1,99
40720167,King Bed in charming Clifton Hotel,254072120,The Clifton Hotel,,Clifton Down,51.45993,-2.60972,Private room,93,1,2,2021-06-26,0.11,5,359
40773707,Contractors -  double room in lovely house,238268860,Saghi,,Avonmouth & Lawrence Weston,51.49429,-2.64875,Private room,28,2,2,2021-07-16,2,3,45
40792729,Stylish 2 bed home in the heart of Clifton,317038429,Graham & Jerry,,Clifton,51.45695,-2.6183,Entire home/apt,151,1,56,2021-05-08,3.01,1,126
40796549,Midland Mews: contemporary 2-bed apartment,316351487,Bex,,Lawrence Hill,51.45606,-2.58015,Entire home/apt,138,2,13,2021-07-11,0.75,1,332
40803098,Modern and Stylish Apartment in Portland Square,40953779,Alex,,Ashley,51.46145,-2.5859,Entire home/apt,104,3,30,2021-03-07,1.60,1,9
40805375,"Light, cosy flat. Easy access to Bristol and Bath.",317214176,Cathy,,Brislington East,51.43449,-2.55048,Entire home/apt,43,1,10,2021-03-20,0.81,1,103
40813734,"Hideaway cabin in Southville, Bristol",47091090,Elisabeth,,Southville,51.44268,-2.605,Entire home/apt,69,1,85,2021-07-14,4.43,1,58
40822927,Spacious Bristol City Centre Flat with Parking,3376520,Harry,,Clifton,51.45148,-2.61536,Entire home/apt,62,10,0,,,1,18
40837090,Stylish Central Bristol Base!,236481623,Mairead,,Lawrence Hill,51.45784,-2.5791,Entire home/apt,97,2,44,2021-04-05,5.22,16,225
40854068,Savoy Place - Apartment 5,125651447,Your Apartment,,Brislington West,51.44401,-2.5551,Entire home/apt,152,1,4,2021-06-27,0.21,75,322
40854693,Savoy Place - Apartment 4,125651447,Your Apartment,,Brislington West,51.4455,-2.55582,Entire home/apt,178,1,2,2020-01-01,0.11,75,292
40883800,"Bright, Beautiful & Central  in Stunning Cotham",318351134,Bonnie,,Cotham,51.46542,-2.59453,Entire home/apt,99,2,1,2020-02-20,0.06,1,58
41039549,Cozy 2 Bedroom House in the heart of Bristol,320547980,David,,Windmill Hill,51.43925,-2.5821,Entire home/apt,131,2,18,2021-06-06,1.10,1,45
41152055,"Well decorated, comfortable  double room",17320094,Shannon,,Frome Vale,51.48004,-2.53468,Private room,26,2,3,2020-10-09,0.25,2,47
41259723,Self contained studio great for exploring Bristol,51838890,Jane,,Bedminster,51.44262,-2.62902,Entire home/apt,81,2,58,2021-07-15,3.23,1,295
41260910,"Luxurious, spacious accomodation in Clifton",323978951,Elizabeth,,Clifton Down,51.46672,-2.61402,Entire home/apt,143,2,29,2021-07-15,1.71,1,90
41335846,Homely Priory Apartment by Cliftonvalley,16630323,Matt,,Knowle,51.43386,-2.56525,Entire home/apt,82,2,5,2021-06-27,0.29,8,58
41336596,Large Double Room ...in beautiful Clifton Village,17385514,Pru,,Clifton,51.45405,-2.62372,Private room,51,1,31,2021-07-09,3.29,1,144
41347616,Harbourside views  with breakfast,14505869,Sheilagh,,Hotwells & Harbourside,51.45111,-2.6065,Entire home/apt,175,1,22,2021-06-13,1.33,2,211
41424070,MICHELANGELO  “....questing for perfection...”,310726259,Michele Graziano,,Brislington West,51.42988,-2.55801,Private room,45,1,9,2020-09-06,0.50,2,353
41445443,Beatrix House by Cliftonvalley Apartments,16630323,Matt,,Horfield,51.49883,-2.57219,Entire home/apt,208,2,18,2021-07-04,1.03,8,46
41521803,The Sunningdale #1,125651447,Your Apartment,,Clifton Down,51.46222,-2.60976,Entire home/apt,126,1,2,2020-09-28,0.17,75,308
41522936,The Sunningdale #3,125651447,Your Apartment,,Clifton Down,51.46368,-2.61074,Entire home/apt,126,1,3,2021-06-14,0.18,75,304
41524871,"Master bedroom, king size bed in a family house",261770998,Sheida,,Horfield,51.49302,-2.579,Private room,300,1,0,,,2,360
41613283,Luxury Georgian Suites in the heart of Clifton,254056364,Berkeley Suites,,Hotwells & Harbourside,51.45525,-2.60567,Private room,165,1,0,,,1,231
41629173,"Homely, bright flat in trendy, prime location",403430235,James,,Southville,51.44523,-2.60054,Entire home/apt,74,2,19,2021-07-12,1.10,14,340
41643734,Cosy one bed flat in the heart of Bristol,90684209,Neil,,Easton,51.46705,-2.56127,Entire home/apt,84,2,21,2021-07-09,1.17,9,325
41643844,Private room in a share house,130847840,Sony,,Ashley,51.46464,-2.58075,Private room,40,1,0,,,1,177
41702199,Unique Artist Designed Victorian Townhouse,2337906,Juliette,,Windmill Hill,51.44022,-2.5839,Entire home/apt,84,2,1,2020-08-30,0.09,3,128
41703247,Deluxe Apartment near Cabot Circus w.Parking  sleeps 7,7659170,Yvonne,,Ashley,51.46275,-2.58599,Entire home/apt,188,1,69,2021-01-13,5.86,2,17
41715835,Cosy single room in super area. Breakfast.,252950336,Siobhan,,Westbury-on-Trym & Henleaze,51.4914,-2.60336,Private room,48,1,2,2020-03-03,0.12,1,196
41739692,Meredith Way - Your Apartment,125651447,Your Apartment,,Hotwells & Harbourside,51.44956,-2.62044,Entire home/apt,166,1,10,2021-05-30,0.61,75,305
41755946,"Small, budget room in cosy relaxed, home.",17320094,Shannon,,Eastville,51.47997,-2.53499,Private room,17,2,4,2020-10-22,0.34,2,331
41779515,🏡 Completely self contained annexe in quiet area.,81901291,Rowena,,Stockwood,51.4183,-2.54045,Entire home/apt,75,2,29,2020-11-04,1.68,1,159
41790846,Central gorgeous flat with parking!,65192629,Hopewell,,Hotwells & Harbourside,51.45043,-2.60389,Entire home/apt,149,1,15,2021-06-13,0.92,122,0
41853950,Light and stylish 3 bedroom family home,24760810,Martha And Sam,,Eastville,51.47818,-2.53827,Entire home/apt,130,2,2,2021-07-13,0.18,2,28
41931803,Beautiful harbourside apartment,96457399,Conrad,,Hotwells & Harbourside,51.44973,-2.60353,Entire home/apt,125,1,37,2021-07-04,2.11,1,25
41946820,"Bright, quiet room in beautiful BS5",5232963,Katy,,Easton,51.46396,-2.55988,Private room,27,1,29,2021-07-04,4.65,1,251
41951725,"Contemporary home in friendly Easton, free parking",331981013,Chris,,Easton,51.46596,-2.55829,Entire home/apt,113,1,34,2021-07-12,2.00,1,141
41970836,a very clean quiet house.,156809686,Adriana,,Eastville,51.47262,-2.5564,Private room,48,2,0,,,2,199
42038513,Belgravia Apartments 2 Over looking Clifton Down,333150984,Zahid,,Stoke Bishop,51.47127,-2.61637,Entire home/apt,112,2,21,2021-07-16,1.81,4,149
42057424,Great 1 Bed Walking Distance To Whiteladies Road,65192629,Hopewell,,Clifton Down,51.4593,-2.61192,Entire home/apt,84,1,21,2021-07-01,1.23,122,0
42107283,Lovely room with a view onto green square,18677372,Agata,,Knowle,51.42937,-2.57025,Private room,25,4,14,2021-07-09,2.04,2,81
42134299,The Parade: Central Flat with Parking,403430235,James,,Cotham,51.46419,-2.59529,Entire home/apt,176,2,40,2021-04-10,2.32,14,330
42252782,Breakfast Included!,335680799,Naheed,,Lockleaze,51.49748,-2.56858,Private room,29,1,4,2020-03-05,0.25,1,173
42261018,"Superior Studio Apartment in Clifton, Bristol",335421429,Paul,,Clifton Down,51.4656,-2.61748,Entire home/apt,85,1,127,2020-03-31,7.36,1,281
42267856,“Lovely room in relaxed athmosphere house”,335562083,Alina,,Stockwood,51.42122,-2.55438,Private room,30,1,7,2021-05-03,0.42,2,156
42326202,New - Garden Apartment Cotham & Stokes Croft BS6,2908382,GregandClare,,Central,51.46377,-2.59105,Entire home/apt,78,3,10,2021-06-28,0.87,3,303
42330348,An En-Suite Double Bedroom Temple Meads,61920341,Natalia,,Lawrence Hill,51.45267,-2.5783,Private room,48,1,14,2021-07-01,10.00,1,111
42369226,Cosy 2 Bed Victorian Flat- perfect for exploring,303602780,Katrina,,Clifton,51.45102,-2.62284,Entire home/apt,115,3,16,2020-11-08,0.97,1,236
42385125,St George Fire Station,223195701,Philippa,,St George West,51.45876,-2.54658,Entire home/apt,110,2,19,2020-09-07,1.14,1,55
42402995,Central 1 bed Harbourside flat with river views,403430235,James,,Hotwells & Harbourside,51.44929,-2.60812,Entire home/apt,115,2,10,2020-07-08,0.60,14,258
42403988,Quiet house just 5 minutes from the vibrant city,187633531,Bea,,Ashley,51.46749,-2.58654,Private room,50,2,9,2020-08-17,0.75,1,43
42420843,Lovely double bedroom with private bathroom,93212926,Federico,,Ashley,51.46659,-2.57951,Private room,80,2,7,2021-07-04,0.43,1,25
42422747,Contemporary Garden flat in Clifton,158978666,Air360,,Clifton Down,51.45853,-2.61308,Entire home/apt,90,1,44,2021-07-11,2.65,1,322
42478608,Entire Very large single bedroom flat.,156809686,Adriana,,Clifton Down,51.46521,-2.61108,Entire home/apt,80,2,0,,,2,207
42532128,Modern 2-bed in the stylish Paintworks,333096111,Ollie,,Brislington West,51.443,-2.56456,Entire home/apt,126,3,19,2020-11-22,1.17,1,256
42560302,Peaceful double bedroom close to the City Centre,1684195,Tom,,Windmill Hill,51.44264,-2.57948,Private room,42,1,11,2021-07-14,1.02,1,19
42604078,Double room close to city centre. Blueroom.,290498800,James,,Hotwells & Harbourside,51.4488,-2.62189,Private room,21,1,6,2021-07-11,3.27,2,60
42660042,The Curious Cabinet Guesthouse: Extraordinary,2552998,Sadie,,Frome Vale,51.48458,-2.51917,Private room,89,1,0,,,2,43
42664646,1 bedroom house with a private garden,33218080,Myles,,Southville,51.44399,-2.59072,Entire home/apt,600,1,19,2020-10-11,1.15,1,365
42690375,Belgravia Apartment 3 Overlooking Clifton Downs,333150984,Zahid,,Clifton Down,51.46993,-2.61702,Entire home/apt,102,2,28,2021-05-08,1.70,4,77
42783611,The Bristol Coach House in the heart of Bishopston,82491365,Dee,,Redland,51.47757,-2.59301,Entire home/apt,56,2,0,,,1,154
42786066,close to nature and close to town,62237131,Vicky,,Bishopsworth,51.42616,-2.60974,Private room,35,2,4,2021-07-03,0.43,1,66
42846618,Dover Place - No.2,125651447,Your Apartment,,Clifton,51.45484,-2.61017,Entire home/apt,199,1,0,,,75,330
42846782,Dover Place - No.1,125651447,Your Apartment,,Clifton,51.45612,-2.61128,Entire home/apt,197,1,4,2020-10-19,0.46,75,282
42913036,Brand new Garden Room cabin with ensuite bathroom,139825215,Craig,,Lockleaze,51.49338,-2.57377,Private room,19,1,5,2020-08-28,0.31,1,13
42938607,Amazing Victorian House overlooking the docks,7607380,Jerry And Jacqui,,Hotwells & Harbourside,51.44656,-2.60235,Entire home/apt,550,3,2,2021-06-05,0.18,2,337
42949801,Beautiful First Floor Period Apartment,65192629,Hopewell,,Cotham,51.4679,-2.60558,Entire home/apt,94,2,1,2021-04-25,0.36,122,0
43021516,Large sunny Southville Period House opposite Park,47787596,Sally,,Southville,51.44169,-2.62153,Entire home/apt,110,90,0,,,1,180
43082202,Room with private bathroom to rent,121083244,Maury,,Hotwells & Harbourside,51.44933,-2.60534,Private room,150,1,0,,,1,364
43086069,Garden Maisonette with roof terrace.,47685419,Max,,Horfield,51.48942,-2.58408,Entire home/apt,85,1,0,,,1,267
43091874,East side of Bristol city and near the country.,22524723,Sally-Anne,,St George Central,51.46167,-2.52412,Private room,55,1,0,,,1,269
43164445,*NEW Quiet Eco Flat in Central Location + Parking,6361084,Andreea,,Cotham,51.46446,-2.59246,Entire home/apt,70,2,27,2021-07-04,1.77,1,13
43176437,Spacious & modern apartment in the city centre,121865535,Tom,,Central,51.45538,-2.59191,Entire home/apt,79,2,49,2021-01-29,3.63,2,26
43304855,A lovely 1 bed flat just off Whiteladies Road,344839802,Rosie,,Central,51.46247,-2.60617,Entire home/apt,88,3,10,2020-11-02,0.84,1,197
43360492,"The Spanish Pensión, warm and friendly!",127829947,David,,Southville,51.44313,-2.6163,Entire home/apt,128,3,9,2021-06-17,0.92,1,258
43429783,Andie’s Apartment - Clifton Triangle,213692960,Andie,,Hotwells & Harbourside,51.45588,-2.60774,Entire home/apt,74,2,36,2020-09-16,2.55,1,322
43503698,Large One Bed Apartment. Heart of Old City,80431142,Sean,,Central,51.45653,-2.59478,Entire home/apt,89,2,8,2021-06-27,4.21,1,191
43533330,4 bed house in central east Bristol. BS5,47000633,Becka,,Easton,51.45834,-2.56018,Entire home/apt,124,4,5,2020-09-07,0.42,2,107
43541090,Private room in central Bristol,147247375,Mariam,,Lawrence Hill,51.46278,-2.56788,Private room,45,2,0,,,1,178
43553873,Belgrave Apartment 4 Clifton Bristol,333150984,Zahid,,Clifton Down,51.46976,-2.61665,Entire home/apt,102,2,11,2021-07-04,0.91,4,349
43655293,Amazing 3 Bed Townhouse walking distance from Bristol Temple Meads!,46710015,DBC Residential Properties,,Lawrence Hill,51.45199,-2.57688,Entire home/apt,136,2,15,2021-07-04,1.74,2,0
43745406,Cosy Self-Contained En-suite Room with a View,171384,Joanne,,Eastville,51.48123,-2.55599,Private room,30,1,8,2021-05-23,0.66,1,274
43762200,SACO West India House One Bed Superior,287107471,SACO Bristol West India,,Central,51.45433,-2.59213,Hotel room,168,1,9,2021-06-20,0.84,5,338
43762211,SACO West India House Two Bed Apartment,287107471,SACO Bristol West India,,Central,51.45258,-2.59193,Hotel room,198,1,1,2020-12-11,0.14,5,267
43775630,The Tilling House sleeps 7 - MyCityHaven,51686051,Michael,,Horfield,51.49357,-2.58754,Entire home/apt,227,2,0,,,11,56
43796512,"Two bed home in creative area, near city centre",81299552,Beth,,Bedminster,51.4377,-2.60494,Entire home/apt,89,2,18,2021-06-30,1.48,1,159
43826937,Spacious and stylish central Bristol base,236481623,Mairead,,Lawrence Hill,51.45753,-2.5778,Entire home/apt,126,2,41,2021-07-04,3.70,16,217
43926221,Stunning Penthouse apartment in North-West Bristol,341379834,Rebecca,,Avonmouth & Lawrence Weston,51.49676,-2.64465,Entire home/apt,120,2,7,2021-06-26,0.56,1,68
43934998,SACO Bristol Broad Quay-Two Bedroom Club Apartment,282688142,SACO Bristol,,Central,51.4515,-2.59737,Entire home/apt,190,1,14,2021-04-26,2.32,10,272
43942968,Blaise Muse,267282652,Artur,,Avonmouth & Lawrence Weston,51.496,-2.64895,Private room,50,1,0,,,1,193
43949762,Clifton 2 Bedroom Apartment with Sunny Courtyard,65192629,Hopewell,,Clifton,51.45508,-2.61538,Entire home/apt,143,2,1,2020-07-07,0.08,122,0
43957587,Harbourside view Modern apartment with Balcony,83067503,H,,Hotwells & Harbourside,51.44841,-2.6025,Entire home/apt,76,1,37,2021-05-03,2.96,1,333
43982957,"Luxury, Contemporary Georgian Apartment",7359927,Camille,,Ashley,51.4623,-2.58696,Entire home/apt,95,2,4,2020-10-15,0.36,1,221
44008891,VW California Coast,65192629,Hopewell,,Central,51.44956,-2.59542,Entire home/apt,169,7,0,,,122,168
44008912,Amazing one-Bedroom Apartment,145484295,Urban Creation,,Central,51.45573,-2.59838,Entire home/apt,145,2,3,2021-07-04,0.28,2,29
44044351,Derby Den by Cliftonvalley Apartments,16630323,Matt,,Bishopston & Ashley Down,51.47471,-2.58564,Entire home/apt,139,2,23,2021-07-09,1.91,8,77
44070173,2 bed boutique Apt - Free parking - City Centre,125651447,Your Apartment,,Central,51.45943,-2.59022,Entire home/apt,203,1,5,2021-07-02,1.61,75,304
44079705,Comfortable homely  home in Bristol,27746846,Debbie,,Horfield,51.50087,-2.58983,Entire home/apt,100,2,3,2020-09-07,0.26,1,13
44085131,"Double Room Redfield Bristol
Covid Secure Safety",353641479,Jean Paul,,Easton,51.45838,-2.55706,Private room,21,5,5,2020-10-12,0.65,1,297
44091501,Boutique garden flat: hot tub and street parking,24299197,Aline,,Cotham,51.46656,-2.602,Entire home/apt,200,2,13,2021-07-04,1.08,2,308
44098413,Spacious Designer Flat in The Centre of Bristol,121865535,Tom,,Central,51.45655,-2.59062,Entire home/apt,83,2,53,2021-01-05,4.30,2,8
44115388,Bespoke Wooden Tow Pod - takes you anywhere!,7229195,Kitty,,St George Central,51.46482,-2.5347,Entire home/apt,35,2,0,,,1,361
44143417,129 Grittleton Rd Apartment,354971200,Yasmin,,Horfield,51.49592,-2.58622,Private room,429,1,0,,,1,90
44146501,Redcliffe Parade - No.1,125651447,Your Apartment,,Central,51.44745,-2.59446,Entire home/apt,211,1,7,2020-10-11,0.58,75,289
44147331,Redcliffe Parade - No.2,125651447,Your Apartment,,Central,51.44888,-2.59251,Entire home/apt,131,1,5,2021-06-03,0.42,75,292
44148271,Redcliffe Parade - No.3,125651447,Your Apartment,,Central,51.44878,-2.59371,Entire home/apt,206,1,7,2021-07-01,0.59,75,280
44155795,AmyKnowles House,355294917,Amy,,Eastville,51.47832,-2.54154,Private room,421,1,0,,,1,89
44237256,Berkeley Sq Pads - No.1,125651447,Your Apartment,,Hotwells & Harbourside,51.4539,-2.60708,Entire home/apt,136,1,8,2021-04-13,0.66,75,322
